code,description,coding_system,concept_id,concept_version_id,concept_name,phenotype_id,phenotype_version_id,phenotype_name
7903100,Atrium reconstruction atrial wall for transpos great vessels,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7903y00,Atrial inversion op for transposition of great vessels OS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7903z00,Atrial inversion op for transposition of great vessels NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7904,Other correction of transposition of great vessels,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7904000,Repositioning of transposed great vessels,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7904y00,Other correction of transposition of great vessels OS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7904z00,Other correction of transposition of great vessels NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7905,Correction of total anomalous pulmonary venous connection,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7905000,Correct total anomal pulm venous connect to supracard vessel,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7905100,Correct total anomal pulm venous connect to coronary sinus,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7905z00,Correction total anomalous pulmonary venous connection NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906,Closure of defect of atrioventricular septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906.11,Repair of defect of the atrioventricular septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906000,Close defect atrioventric septum using dual prosthetic patch,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906100,Close defect atrioventric septum using prosthetic patch NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906111,Repair defect atrioventricular septum prosthetic patch NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906200,Closure defect atrioventricular septum using tissue graft,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906300,Closure of persistent ostium primum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906400,Primary closure of defect of atrioventricular septum NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906500,Revision of closure of defect of atrioventricular septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906y00,Other specified closure of defect of atrioventricular septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7906z00,Closure of defect of atrioventricular septum NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7907,Closure of defect of interatrial septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7907.11,Repair of defect of interatrial septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7907000,Closure defect of interatrial septum using prosthetic patch,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7907011,Repair defect of interatrial septum using prosthetic patch,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7907100,Closure defect of interatrial septum using pericardial patch,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7907200,Closure defect of interatrial septum using tissue graft NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7907300,Primary closure of defect of interatrial septum NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7907400,Revision of closure of defect of interatrial septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7907y00,Other specified closure of defect of interatrial septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7907z00,Closure of defect of interatrial septum NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908,Closure of defect of interventricular septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908.11,Repair of defect of interventricular septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908000,Close defect interventricular septum using prosthetic patch,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908100,Close defect interventricular septum using pericardial patch,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908111,Repair defect interventricular septum us pericardial patch,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908200,Close defect interventricular septum using tissue graft NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908300,Primary closure of defect of interventricular septum NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908311,Primary repair of defect of interventricular septum NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908511,Repair of multiple interventricular septal defects,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908y00,Other specified closure of defect of interventricular septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7908z00,Closure of defect of interventricular septum NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7909,Closure of defect of unspecified septum of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7909.11,Repair of defect of unspecified septum of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7909000,Closure of defect of heart septum using prosthetic patch NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7909100,Closure defect of heart septum using pericardial patch NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7909300,Primary closure of defect of septum of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7909y00,Other specified closure of defect unspecified heart septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7909z00,Closure of defect of unspecified septum of heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790A.00,Other open operations on septum of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790A000,Open enlargement of defect of atrial septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790A100,Open atrial septostomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790A111,Atrial septostomy NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790A300,Atrial septectomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790A600,Surgical atrial septation,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790Ay00,Other specified other open operation on septum of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790Az00,Other open operation on septum of heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790B.00,Closed operations on septum of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790B000,Closed enlargement of defect of atrial septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790B011,Blalock creation of defect in atrial septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790B012,Hanlon creation of defect in atrial septum,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790B100,Closed atrial septostomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790By00,Other specified closed operation on septum of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790Bz00,Closed operation on septum of heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790D.00,Creation of valved cardiac conduit,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790D200,Creation of valved conduit between right ventr +pulm artery,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790D400,Revision of valved cardiac conduit,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790D700,Replacement of valved cardiac conduit,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790E.00,Creation of other cardiac conduit,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790E500,Revision of cardiac conduit NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790Ey00,Other specified creation of other cardiac conduit,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790Ez00,Creation of other cardiac conduit NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790F.00,Refashioning of atrium,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790F000,Correction of persistent sinus venosus,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790F100,Correction of partial anomalous pulmonary venous drainage,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790G.00,Other operations on wall of atrium,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790G000,Excision of lesion of atrium,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790G100,Repair of atrium NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790Gy00,Other specified operation on wall of atrium,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790H000,Excision of lesion of wall of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790H100,Biopsy of lesion of wall of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790H200,Repair of wall of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790H300,Revascularisation of wall of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790H400,Partial left ventriculectomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790H500,Cardiomyoplasty,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790Hy00,Other specified operation on wall of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790Hz00,Operation on wall of heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790J.00,Other repair of transposition of great arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790J000,Repositioning of transposed great arteries,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790K.00,Repair of double outlet ventricle,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790K200,Repair of double outlet right ventricle,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790M.00,Repair of univentricular heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790M100,Total cavopulmonary connection with lateral atrial tunnel,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790M400,Biventricular repair of hypoplastic left heart syndrome,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790M500,Takedown of total cavopulmonary connection,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790My00,Other specified repair of univentricular heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790N.00,Other operations on ventricles of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790N000,Relief of right ventricular outflow tract obstruction,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790N200,Repair of right ventricular aneurysm,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790N300,Repair of left ventricular aneurysm,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790N400,Relief of left ventricular outflow tract obstruction,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790N500,Myectomy of left ventricular outflow tract,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
790Ny00,Other specified other operations on ventricles of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
791..00,Valves of heart and adjacent structures operations,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910,Plastic repair of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910.11,Mitral valvuloplasty,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910.12,Replacement of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910000,Allograft replacement of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910100,Xenograft replacement of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910200,Prosthetic replacement of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910211,Bjork-Shiley prosthetic replacement of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910212,Bjork-Shiley prosthetic replacement of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910213,Carpentier prosthetic replacement of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910214,Edwards prosthetic replacement of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910300,Replacement of mitral valve NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910400,Mitral valvuloplasty NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910411,Mitral valve repair NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910y00,Other specified plastic repair of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7910z00,Plastic repair of mitral valve NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911,Plastic repair of aortic valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911.11,Aortic valvuloplasty,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911.12,Replacement of aortic valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911000,Allograft replacement of aortic valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911100,Xenograft replacement of aortic valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911200,Prosthetic replacement of aortic valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911300,Replacement of aortic valve NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911400,Aortic valvuloplasty NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911411,Aortic valve repair NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911y00,Other specified plastic repair of aortic valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7911z00,Plastic repair of aortic valve NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7912,Plastic repair of tricuspid valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7912.11,Replacement of tricuspid valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7912.12,Tricuspid valvuloplasty,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7912000,Allograft replacement of tricuspid valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7912100,Xenograft replacement of tricuspid valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7912200,Prosthetic replacement of tricuspid valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7912300,Replacement of tricuspid valve NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7912511,Tricuspid valve repair NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7912y00,Other specified plastic repair of tricuspid valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7912z00,Plastic repair of tricuspid valve NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913,Plastic repair of pulmonary valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913.11,Pulmonary valvuloplasty,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913.12,Replacement of pulmonary valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913000,Allograft replacement of pulmonary valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913100,Xenograft replacement of pulmonary valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913200,Prosthetic replacement of pulmonary valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913300,Replacement of pulmonary valve NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913400,Pulmonary valvuloplasty NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913411,Pulmonary valve repair NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913y00,Other specified plastic repair of pulmonary valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7913z00,Plastic repair of pulmonary valve NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914,Plastic repair of unspecified valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914.11,Replacement of unspecified valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914000,Allograft replacement of valve of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914100,Xenograft replacement of valve of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914200,Prosthetic replacement of valve of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914211,Edwards prosthetic replacement of valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914212,Starr prosthetic replacement of valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914300,Replacement of valve of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914400,Valvuloplasty of heart NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914500,Truncal valve repair,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914y00,Other specified plastic repair of unspecified valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7914z00,Plastic repair of unspecified valve of heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7915,Revision of plastic repair of valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7915000,Revision of plastic repair of mitral valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7915100,Revision of plastic repair of aortic valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7915200,Revision of plastic repair of tricuspid valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7915300,Revision of plastic repair of pulmonary valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7915y00,Other specified revision of plastic repair of valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7916,Open incision of heart valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7916.11,Open heart valvotomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7916000,Open mitral valvotomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7916100,Open aortic valvotomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7916200,Open tricuspid valvotomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7916300,Open pulmonary valvotomy,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7916y00,Other specified open specified incision of valve of heart,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7916z00,Open incision of valve of heart NOS,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7916z11,Heart valvotomy NEC,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
7917,Closed incision of heart valve,Read codes v2,C3181,8521,File - Atrial Fibrillation - Primary Care - Procedure,PH1025,2259,Atrial Fibrillation
